id,type,state,name,created_at,updated_at,customer_id,list_price,sale_price,discount_price,tax_free_price
843420,ORDER,CANCELLED,클라우드를 활용한 ,2022-01-27 11:33,2022-01-27 11:35,32326,441000,441000,0,441000
843409,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-27 11:30,2022-01-27 11:31,786786,145000,145000,0,145000
843407,ORDER,PENDING,편집녀 프리미어 끝,2022-01-27 11:29,2022-01-27 11:29,784441,329000,329000,0,329000
843406,ORDER,COMPLETED,[데이터 분석 기획,2022-01-27 11:29,2022-01-27 11:29,30940,265000,265000,0,265000
843397,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 11:27,2022-01-27 11:29,191393,218000,218000,0,218000
843394,ORDER,CANCELLED,[데이터 분석 기획,2022-01-27 11:26,2022-01-27 11:30,30940,265000,265000,0,265000
843393,ORDER,COMPLETED,타이포그래피와 편집,2022-01-27 11:26,2022-01-27 11:27,777297,158000,158000,0,158000
843391,ORDER,PENDING,재무/세무 회계 실,2022-01-27 11:25,2022-01-27 11:25,172884,143000,143000,0,143000
843390,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-27 11:25,2022-01-27 11:26,786770,205000,155000,50000,155000
843389,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 11:24,2022-01-27 11:25,614514,212000,212000,0,212000
843387,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-27 11:23,2022-01-27 11:24,786777,205000,155000,50000,155000
843384,ORDER,CANCELLED,블렌더로 만드는 동,2022-01-27 11:20,2022-01-27 11:24,786770,205000,205000,0,205000
843382,ORDER,CANCELLED,star741의 캐,2022-01-27 11:19,2022-01-27 11:20,786776,239000,239000,0,239000
843380,ORDER,CANCELLED,star741의 캐,2022-01-27 11:19,2022-01-27 11:19,786776,239000,239000,0,239000
843378,ORDER,CANCELLED,star741의 캐,2022-01-27 11:18,2022-01-27 11:18,786776,239000,239000,0,239000
843372,ORDER,COMPLETED,프로모션 : 캐릭터,2022-01-27 11:17,2022-01-27 11:18,784933,472000,472000,0,288000
843365,ORDER,PENDING,블리자드 아티스트의,2022-01-27 11:14,2022-01-27 11:14,83345,174000,174000,0,174000
843363,ORDER,CANCELLED,프로모션 : 캐릭터,2022-01-27 11:13,2022-01-27 11:16,784933,472000,472000,0,288000
843353,ORDER,COMPLETED,배곡파 작가의 실사,2022-01-27 11:10,2022-01-27 11:13,661036,184000,184000,0,184000
843349,ORDER,COMPLETED,현직 VC가 알려주,2022-01-27 11:07,2022-01-27 11:08,655356,950000,950000,0,950000
843323,ORDER,COMPLETED,The RED : ,2022-01-27 11:00,2022-01-27 11:00,140425,421000,421000,0,421000
843315,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 10:52,2022-01-27 10:55,51008,331000,331000,0,331000
843314,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-27 10:51,2022-01-27 10:53,770858,230000,180000,50000,180000
843311,ORDER,COMPLETED,직장인이 진짜 필요,2022-01-27 10:51,2022-01-27 10:51,786748,164000,114000,50000,114000
843302,ORDER,COMPLETED,일잘러 필수 스킬 ,2022-01-27 10:47,2022-01-27 10:49,420531,156000,156000,0,156000
843295,ORDER,COMPLETED,한 번에 끝내는 P,2022-01-27 10:45,2022-01-27 10:46,786740,142000,92000,50000,92000
843294,ORDER,PENDING,프로모션 : 디자이,2022-01-27 10:45,2022-01-27 10:45,734956,492000,492000,0,308000
843293,ORDER,CANCELLED,한 번에 끝내는 P,2022-01-27 10:44,2022-01-27 10:45,786740,142000,92000,50000,92000
843289,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-27 10:43,2022-01-27 10:45,153173,209000,177650,31350,177650
843285,ORDER,COMPLETED,현직 VC가 알려주,2022-01-27 10:42,2022-01-27 10:43,403633,950000,900000,50000,900000
843284,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-27 10:42,2022-01-27 10:43,766407,240000,190000,50000,190000
843282,ORDER,PENDING,150만 원으로 월,2022-01-27 10:40,2022-01-27 10:40,488977,144000,144000,0,144000
843279,ORDER,COMPLETED,직장인이 진짜 필요,2022-01-27 10:38,2022-01-27 10:39,609454,164000,164000,0,164000
843277,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-27 10:38,2022-01-27 10:39,786736,145000,145000,0,145000
843276,ORDER,COMPLETED,공여사와 무작정 풀,2022-01-27 10:37,2022-01-27 10:38,773186,151000,101000,50000,101000
843274,ORDER,COMPLETED,스타트업 투자유치&,2022-01-27 10:36,2022-01-27 10:51,51008,143000,143000,0,143000
843272,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 10:36,2022-01-27 10:37,786733,114000,114000,0,114000
843267,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-27 10:34,2022-01-27 10:34,786730,221000,171000,50000,171000
843266,ORDER,COMPLETED,100개의 클론디자,2022-01-27 10:33,2022-01-27 10:34,786731,203000,203000,0,203000
843265,ORDER,CANCELLED,100개의 클론디자,2022-01-27 10:33,2022-01-27 10:33,786731,203000,203000,0,203000
843261,ORDER,COMPLETED,일잘러 필수 스킬 ,2022-01-27 10:31,2022-01-27 10:31,773186,156000,106000,50000,106000
843256,ORDER,PENDING,현직 VC가 알려주,2022-01-27 10:25,2022-01-27 10:25,97194,950000,900000,50000,900000
843255,ORDER,COMPLETED,권오상의 금융 아카,2022-01-27 10:24,2022-01-27 10:27,14055,280000,280000,0,280000
843252,ORDER,COMPLETED,쟈니브로스에게 배우,2022-01-27 10:22,2022-01-27 10:23,786714,169000,119000,50000,119000
843250,ORDER,COMPLETED,세상의 모든 감성 ,2022-01-27 10:21,2022-01-27 10:22,786715,183000,133000,50000,133000
843247,ORDER,COMPLETED,The RED: 조,2022-01-27 10:21,2022-01-27 10:22,786717,206000,156000,50000,156000
843243,ORDER,COMPLETED,100억을 움직이는,2022-01-27 10:19,2022-01-27 10:19,721324,161000,161000,0,161000
843226,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-27 10:10,2022-01-27 10:10,608909,155000,155000,0,155000
843221,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-27 10:06,2022-01-27 10:09,286523,221000,221000,0,221000
843220,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 10:06,2022-01-27 10:07,786700,211000,211000,0,211000
843219,ORDER,COMPLETED,한번에 끝내는 UX,2022-01-27 10:03,2022-01-27 10:05,786444,249000,199000,50000,199000
843218,ORDER,PENDING,초격차 패키지 : ,2022-01-27 10:02,2022-01-27 10:02,786620,241000,191000,50000,191000
843217,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-27 10:01,2022-01-27 10:02,475469,145000,145000,0,145000
843214,ORDER,COMPLETED,한 번에 끝내는 포,2022-01-27 9:58,2022-01-27 10:01,786691,163000,163000,0,163000
843213,ORDER,CANCELLED,한번에 끝내는 UX,2022-01-27 9:57,2022-01-27 10:01,786444,249000,199000,50000,199000
843212,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 9:56,2022-01-27 9:57,786620,241000,191000,50000,191000
843210,ORDER,CANCELLED,초격차 패키지 : ,2022-01-27 9:55,2022-01-27 9:56,786620,241000,191000,50000,191000
843207,ORDER,COMPLETED,(B2B) K-Di,2022-01-27 9:54,2022-01-27 9:54,521178,200000,0,200000,0
843206,ORDER,COMPLETED,블리자드 아티스트의,2022-01-27 9:53,2022-01-27 9:55,782407,174000,124000,50000,124000
843202,ORDER,COMPLETED,한 번에 끝내는 코,2022-01-27 9:51,2022-01-27 9:52,786674,145000,145000,0,145000
843197,ORDER,CANCELLED,THE RED : ,2022-01-27 9:48,2022-01-27 12:56,269333,140000,140000,0,140000
843194,ORDER,PENDING,THE RED : ,2022-01-27 9:47,2022-01-27 9:47,269333,140000,140000,0,140000
843181,ORDER,COMPLETED,완전정복! 시각디자,2022-01-27 9:43,2022-01-27 9:46,703863,249000,249000,0,249000
843179,ORDER,COMPLETED,프로젝트와 함께 배,2022-01-27 9:43,2022-01-27 9:43,786647,222000,172000,50000,172000
843177,ORDER,COMPLETED,프로모션 : 디자이,2022-01-27 9:42,2022-01-27 9:51,786620,492000,492000,0,308000
843173,ORDER,CANCELLED,한 번에 끝내는 디,2022-01-27 9:41,2022-01-27 9:44,476077,260000,260000,0,260000
843171,ORDER,PENDING,한 번에 끝내는 디,2022-01-27 9:41,2022-01-27 9:41,476077,260000,260000,0,260000
843162,ORDER,PENDING,한 번에 끝내는 코,2022-01-27 9:38,2022-01-27 9:38,615792,145000,145000,0,145000
843160,ORDER,PENDING,한 번에 끝내는 코,2022-01-27 9:37,2022-01-27 9:37,615792,145000,145000,0,145000
843157,ORDER,COMPLETED,용호수의 돈 버는 ,2022-01-27 9:37,2022-01-27 9:37,777099,201000,0,201000,0
843155,ORDER,CANCELLED,프로모션 : 디자이,2022-01-27 9:36,2022-01-27 9:37,786620,492000,492000,0,308000
843154,ORDER,COMPLETED,한 번에 끝내는 영,2022-01-27 9:36,2022-01-27 9:36,777099,184000,0,184000,0
843153,ORDER,COMPLETED,프로모션 : 핫한 ,2022-01-27 9:34,2022-01-27 9:36,786657,391000,391000,0,207000
843148,ORDER,COMPLETED,배곡파 작가의 실사,2022-01-27 9:32,2022-01-27 9:42,785915,184000,184000,0,184000
843147,ORDER,CANCELLED,알고리즘 / 기술면,2022-01-27 9:32,2022-01-27 9:39,615792,200000,200000,0,200000
843146,ORDER,COMPLETED,프로모션 : 디자이,2022-01-27 9:32,2022-01-27 9:34,786653,492000,492000,0,308000
843145,ORDER,COMPLETED,Realistic ,2022-01-27 9:32,2022-01-27 9:33,783448,195000,145000,50000,145000
843142,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 9:31,2022-01-27 9:32,768046,173000,123000,50000,123000
843140,ORDER,CANCELLED,프로모션 : 디자이,2022-01-27 9:30,2022-01-27 9:34,786620,492000,492000,0,308000
843137,ORDER,COMPLETED,100개의 클론디자,2022-01-27 9:28,2022-01-27 9:28,527457,203000,142100,60900,142100
843134,ORDER,PENDING,배곡파 작가의 실사,2022-01-27 9:26,2022-01-27 9:26,785915,184000,184000,0,184000
843126,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-27 9:22,2022-01-27 9:23,786628,155000,105000,50000,105000
843118,ORDER,COMPLETED,한 번에 끝내는 P,2022-01-27 9:18,2022-01-27 9:18,381294,142000,142000,0,142000
843112,ORDER,CANCELLED,배곡파 작가의 실사,2022-01-27 9:17,2022-01-27 9:18,785915,184000,184000,0,184000
843110,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-27 9:17,2022-01-27 9:17,381294,155000,155000,0,155000
843106,ORDER,CANCELLED,나의 칼퇴치트키 엑,2022-01-27 9:16,2022-01-27 9:20,786628,155000,105000,50000,105000
843104,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 9:16,2022-01-27 9:18,786629,241000,241000,0,241000
843103,ORDER,CANCELLED,나의 칼퇴치트키 엑,2022-01-27 9:14,2022-01-27 9:15,786628,155000,155000,0,155000
843102,ORDER,CANCELLED,배곡파 작가의 실사,2022-01-27 9:13,2022-01-27 9:17,785915,184000,184000,0,184000
843093,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-27 9:09,2022-01-27 9:10,785854,205000,155000,50000,155000
843090,ORDER,CANCELLED,블렌더로 만드는 동,2022-01-27 9:07,2022-01-27 9:09,785854,205000,155000,50000,155000
843089,ORDER,COMPLETED,디자이너 몰래 듣는,2022-01-27 9:06,2022-01-27 9:09,784379,122000,122000,0,122000
843088,ORDER,CANCELLED,디자이너 몰래 듣는,2022-01-27 9:06,2022-01-27 9:06,784379,122000,122000,0,122000
843077,ORDER,CANCELLED,공여사와 무작정 풀,2022-01-27 8:57,2022-01-27 8:58,381294,151000,151000,0,151000
843075,ORDER,CANCELLED,나의 칼퇴치트키 엑,2022-01-27 8:56,2022-01-27 8:57,381294,155000,155000,0,155000
843071,ORDER,COMPLETED,김민태의 프론트엔드,2022-01-27 8:51,2022-01-27 8:52,786601,195000,145000,50000,145000
843063,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-27 8:46,2022-01-27 8:47,519811,155000,155000,0,155000
843061,ORDER,COMPLETED,데이터베이스와 SQ,2022-01-27 8:46,2022-01-27 8:47,786595,79000,79000,0,79000
843060,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-27 8:46,2022-01-27 8:51,786450,187000,187000,0,187000
843051,ORDER,COMPLETED,100개의 클론디자,2022-01-27 8:40,2022-01-27 8:41,128239,203000,142100,60900,142100
843048,ORDER,COMPLETED,iOS 앱 개발 올,2022-01-27 8:38,2022-01-27 8:40,642724,183000,183000,0,183000
843044,ORDER,COMPLETED,프로모션 : 일러스,2022-01-27 8:37,2022-01-27 8:38,275671,325000,325000,0,141000
843041,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-27 8:36,2022-01-27 8:37,121894,187000,187000,0,187000
843033,ORDER,COMPLETED,브랜딩을 담은 리빙,2022-01-27 8:33,2022-01-27 8:33,3189,171000,0,171000,0
843032,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-27 8:33,2022-01-27 8:37,769483,221000,171000,50000,171000
843027,ORDER,COMPLETED,파이썬을 활용한 시,2022-01-27 8:32,2022-01-27 8:32,137943,253000,215050,37950,215050
843024,ORDER,COMPLETED,온라인 패키지 : ,2022-01-27 8:30,2022-01-27 8:32,764572,380000,330000,50000,330000
843023,ORDER,COMPLETED,100개의 클론디자,2022-01-27 8:29,2022-01-27 8:30,13443,203000,142100,60900,142100
843020,ORDER,COMPLETED,십분만에 끝낸다 십,2022-01-27 8:27,2022-01-27 8:32,786542,90000,90000,0,90000
843016,ORDER,CANCELLED,십분만에 끝낸다 십,2022-01-27 8:26,2022-01-27 8:27,786542,90000,90000,0,90000
843013,ORDER,COMPLETED,초격차 패키지 : ,2022-01-27 8:25,2022-01-27 8:27,786515,212000,162000,50000,162000
843011,ORDER,COMPLETED,편집하는여자의 영상,2022-01-27 8:25,2022-01-27 8:28,743793,167000,137000,30000,137000
843010,ORDER,COMPLETED,나의 칼퇴치트키 엑,2022-01-27 8:24,2022-01-27 8:25,773497,155000,105000,50000,105000
843008,ORDER,CANCELLED,십분만에 끝낸다 십,2022-01-27 8:23,2022-01-27 8:26,786542,90000,90000,0,90000
843003,ORDER,COMPLETED,6개월 치 업무를 ,2022-01-27 8:21,2022-01-27 8:21,30282,164000,164000,0,164000
843000,ORDER,COMPLETED,실전압축패키지 : ,2022-01-27 8:19,2022-01-27 8:21,37124,103000,103000,0,103000
842999,ORDER,COMPLETED,한 번에 끝내는 게,2022-01-27 8:19,2022-01-27 8:33,783718,211000,161000,50000,161000
842996,ORDER,COMPLETED,스프링러너의 스프링,2022-01-27 8:18,2022-01-27 8:18,84527,169000,135200,33800,135200
842995,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-27 8:18,2022-01-27 8:19,784351,205000,155000,50000,155000
842988,ORDER,COMPLETED,The RED : ,2022-01-27 8:15,2022-01-27 8:16,584777,421000,421000,0,421000
842984,ORDER,CANCELLED,The RED : ,2022-01-27 8:15,2022-01-27 8:15,584777,421000,421000,0,421000
842983,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-27 8:14,2022-01-27 8:14,777099,260000,0,260000,0
842979,ORDER,COMPLETED,30개 글감으로 에,2022-01-27 8:12,2022-01-27 8:13,77525,137000,137000,0,137000
842977,ORDER,COMPLETED,The Red : ,2022-01-27 8:11,2022-01-27 8:12,147427,180000,180000,0,180000
842976,ORDER,CANCELLED,The Red : ,2022-01-27 8:11,2022-01-27 8:11,147427,180000,180000,0,180000
842958,ORDER,COMPLETED,The RED : ,2022-01-27 8:07,2022-01-27 8:07,286688,729000,559000,170000,559000
842954,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842953,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842951,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842950,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842949,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842948,ORDER,PENDING,구글이 선택한 디자,2022-01-27 8:06,2022-01-27 8:06,58326,159000,127200,31800,127200
842944,ORDER,COMPLETED,The RED : ,2022-01-27 8:06,2022-01-27 8:06,286688,729000,170000,559000,170000
842941,ORDER,PENDING,데이터베이스와 SQ,2022-01-27 8:05,2022-01-27 8:05,765516,79000,79000,0,79000
842940,ORDER,PENDING,데이터베이스와 SQ,2022-01-27 8:05,2022-01-27 8:05,765516,79000,79000,0,79000
842932,ORDER,COMPLETED,6개월 치 업무를 ,2022-01-27 8:01,2022-01-27 8:02,773497,164000,114000,50000,114000
842924,ORDER,COMPLETED,한 번에 끝내는 프,2022-01-27 7:59,2022-01-27 8:01,601454,221000,221000,0,221000
842921,ORDER,COMPLETED,star741의 캐,2022-01-27 7:58,2022-01-27 7:59,786538,239000,189000,50000,189000
842920,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 7:58,2022-01-27 7:59,773497,178000,128000,50000,128000
842917,ORDER,CANCELLED,올인원 패키지 : ,2022-01-27 7:58,2022-01-27 7:58,773497,178000,128000,50000,128000
842913,ORDER,COMPLETED,[증정 쿠폰 발급안,2022-01-27 7:57,2022-01-27 7:57,276705,144000,0,144000,0
842907,ORDER,CANCELLED,십분만에 끝낸다 십,2022-01-27 7:55,2022-01-27 8:04,786542,90000,90000,0,90000
842905,ORDER,COMPLETED,인스타를 성장시킨 ,2022-01-27 7:55,2022-01-27 7:56,786529,101000,101000,0,101000
842904,ORDER,CANCELLED,십분만에 끝낸다 십,2022-01-27 7:55,2022-01-27 7:55,786542,90000,90000,0,90000
842897,ORDER,COMPLETED,The Red: 2,2022-01-27 7:52,2022-01-27 7:54,33786,259000,259000,0,259000
842893,ORDER,COMPLETED,김민태의 프론트엔드,2022-01-27 7:52,2022-01-27 7:54,753727,195000,195000,0,195000
842886,ORDER,PENDING,The RED : ,2022-01-27 7:49,2022-01-27 7:49,286688,729000,729000,0,729000
842882,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-27 7:48,2022-01-27 7:49,411070,240000,240000,0,240000
842878,ORDER,COMPLETED,The RED : ,2022-01-27 7:46,2022-01-27 7:47,786527,181000,131000,50000,131000
842877,ORDER,CANCELLED,한 번에 끝내는 딥,2022-01-27 7:46,2022-01-27 7:47,411070,240000,240000,0,240000
842875,ORDER,CANCELLED,한 번에 끝내는 프,2022-01-27 7:45,2022-01-27 7:51,601454,221000,221000,0,221000
842874,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-27 7:45,2022-01-27 7:46,762777,187000,137000,50000,137000
842870,ORDER,COMPLETED,한 번에 끝내는 R,2022-01-27 7:45,2022-01-27 7:45,497271,232000,232000,0,232000
842869,ORDER,COMPLETED,모바일 UI 디자인,2022-01-27 7:44,2022-01-27 7:45,786527,159000,109000,50000,109000
842866,ORDER,COMPLETED,직장인을 위한 파이,2022-01-27 7:44,2022-01-27 7:44,748079,186000,186000,0,186000
842864,ORDER,COMPLETED,한번에 끝내는 3D,2022-01-27 7:43,2022-01-27 7:44,784524,209000,159000,50000,159000
842863,ORDER,PENDING,한번에 끝내는 3D,2022-01-27 7:42,2022-01-27 7:42,784524,209000,159000,50000,159000
842860,ORDER,COMPLETED,Kubernetes,2022-01-27 7:41,2022-01-27 7:41,786499,309000,259000,50000,259000
842859,ORDER,PENDING,알고리즘 / 기술면,2022-01-27 7:40,2022-01-27 7:40,779828,200000,150000,50000,150000
842857,ORDER,PENDING,알고리즘 / 기술면,2022-01-27 7:39,2022-01-27 7:39,779828,200000,150000,50000,150000
842854,ORDER,COMPLETED,스프링의 정석 : ,2022-01-27 7:38,2022-01-27 7:38,774373,272000,222000,50000,222000
842853,ORDER,COMPLETED,Kafka 완전 정,2022-01-27 7:37,2022-01-27 7:38,70126,256000,256000,0,256000
842852,ORDER,CANCELLED,블렌더로 손쉽게 만,2022-01-27 7:37,2022-01-27 7:37,784443,189000,139000,50000,139000
842850,ORDER,PENDING,Kubernetes,2022-01-27 7:37,2022-01-27 7:37,786499,309000,259000,50000,259000
842846,ORDER,COMPLETED,사업 성패를 예측하,2022-01-27 7:34,2022-01-27 7:37,75161,280000,250000,30000,250000
842843,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-27 7:33,2022-01-27 7:34,479541,230000,230000,0,230000
842839,ORDER,COMPLETED,The RED : ,2022-01-27 7:31,2022-01-27 7:33,25250,187000,187000,0,187000
842838,ORDER,COMPLETED,사업 성패를 예측하,2022-01-27 7:31,2022-01-27 7:32,786513,280000,280000,0,280000
842836,ORDER,COMPLETED,프로모션 : 핫한 ,2022-01-27 7:30,2022-01-27 7:31,394718,391000,391000,0,207000
842833,ORDER,PENDING,사업 성패를 예측하,2022-01-27 7:29,2022-01-27 7:29,786513,280000,280000,0,280000
842829,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 7:27,2022-01-27 7:27,699934,211000,211000,0,211000
842826,ORDER,COMPLETED,한 번에 끝내는 데,2022-01-27 7:26,2022-01-27 7:27,589327,339000,288150,50850,288150
842825,ORDER,CANCELLED,사업 성패를 예측하,2022-01-27 7:25,2022-01-27 7:28,786513,280000,280000,0,280000
842820,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-27 7:23,2022-01-27 7:24,606363,260000,260000,0,260000
842819,ORDER,COMPLETED,한번에 끝내는 Ja,2022-01-27 7:23,2022-01-27 7:26,703516,230000,230000,0,230000
842817,ORDER,COMPLETED,Financial ,2022-01-27 7:22,2022-01-27 7:23,699934,214000,214000,0,214000
842816,ORDER,COMPLETED,용호수의 입문+실전,2022-01-27 7:22,2022-01-27 7:23,117925,299000,299000,0,299000
842815,ORDER,COMPLETED,영상PD에게 배우는,2022-01-27 7:21,2022-01-27 7:22,786319,147000,147000,0,147000
842814,ORDER,COMPLETED,The RED : ,2022-01-27 7:20,2022-01-27 7:21,786485,261000,261000,0,261000
842808,ORDER,COMPLETED,한 번에 끝내는 딥,2022-01-27 7:17,2022-01-27 7:17,103752,240000,240000,0,240000
842805,ORDER,COMPLETED,한 번에 끝내는 N,2022-01-27 7:15,2022-01-27 7:16,786087,193000,143000,50000,143000
842803,ORDER,COMPLETED,성립의 아이패드 오,2022-01-27 7:15,2022-01-27 7:15,786497,129500,99500,30000,99500
842802,ORDER,COMPLETED,온라인 패키지 : ,2022-01-27 7:15,2022-01-27 7:15,145407,189000,189000,0,189000
842801,ORDER,COMPLETED,리눅스 실전 정복 ,2022-01-27 7:14,2022-01-27 7:15,786151,172000,122000,50000,122000
842800,ORDER,CANCELLED,성립의 아이패드 오,2022-01-27 7:14,2022-01-27 7:15,786497,129500,99500,30000,99500
842799,ORDER,PENDING,성립의 아이패드 오,2022-01-27 7:14,2022-01-27 7:14,786497,129500,99500,30000,99500
842798,ORDER,COMPLETED,15명의 전문 애널,2022-01-27 7:14,2022-01-27 7:15,786464,369000,319000,50000,319000
842797,ORDER,PENDING,15명의 전문 애널,2022-01-27 7:14,2022-01-27 7:14,786464,369000,319000,50000,319000
842796,ORDER,COMPLETED,데이터베이스와 SQ,2022-01-27 7:13,2022-01-27 7:14,132979,79000,79000,0,79000
842795,ORDER,COMPLETED,한 번에 끝내는 파,2022-01-27 7:13,2022-01-27 7:14,786087,211000,161000,50000,161000
842794,ORDER,CANCELLED,데이터베이스와 SQ,2022-01-27 7:12,2022-01-27 7:13,783610,79000,79000,0,79000
842791,ORDER,CANCELLED,데이터베이스와 SQ,2022-01-27 7:10,2022-01-27 7:13,783610,79000,79000,0,79000
842789,ORDER,COMPLETED,30개 프로젝트로 ,2022-01-27 7:08,2022-01-27 7:09,786410,209000,159000,50000,159000
842787,ORDER,COMPLETED,Kubernetes,2022-01-27 7:06,2022-01-27 7:07,786488,309000,259000,50000,259000
842786,ORDER,COMPLETED,한 번에 끝내는 S,2022-01-27 7:06,2022-01-27 7:07,21104,213000,213000,0,213000
842785,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-27 7:05,2022-01-27 7:05,786428,260000,210000,50000,210000
842784,ORDER,COMPLETED,블리자드 아티스트의,2022-01-27 7:04,2022-01-27 7:05,776747,174000,124000,50000,124000
842783,ORDER,COMPLETED,한번에 끝내는 모션,2022-01-27 7:04,2022-01-27 7:06,786486,181000,181000,0,181000
842775,ORDER,COMPLETED,Kafka 완전 정,2022-01-27 7:01,2022-01-27 7:19,786485,256000,256000,0,256000
842771,ORDER,COMPLETED,Kubernetes,2022-01-27 6:59,2022-01-27 7:00,22616,309000,309000,0,309000
842765,ORDER,COMPLETED,The RED : ,2022-01-27 6:57,2022-01-27 6:57,772312,254000,0,254000,0
842758,ORDER,COMPLETED,한 번에 끝내는 디,2022-01-27 6:50,2022-01-27 6:52,165845,260000,260000,0,260000
842756,ORDER,COMPLETED,Sales Coac,2022-01-27 6:50,2022-01-27 6:51,782824,182000,132000,50000,132000
842755,ORDER,COMPLETED,The RED : ,2022-01-27 6:50,2022-01-27 6:57,786458,187000,187000,0,187000
842750,ORDER,COMPLETED,블렌더로 만드는 동,2022-01-27 6:47,2022-01-27 6:47,786453,205000,155000,50000,155000
842747,ORDER,COMPLETED,Sales Coac,2022-01-27 6:45,2022-01-27 6:46,786124,182000,132000,50000,132000
842746,ORDER,COMPLETED,Sales Coac,2022-01-27 6:44,2022-01-27 6:45,783001,182000,132000,50000,132000
842741,ORDER,CANCELLED,Sales Coac,2022-01-27 6:42,2022-01-27 6:44,786124,182000,132000,50000,132000
842740,ORDER,COMPLETED,실리콘밸리 시리즈:,2022-01-27 6:42,2022-01-27 6:43,730697,247000,209950,37050,209950
842737,ORDER,COMPLETED,확실하게 끝내는 포,2022-01-27 6:41,2022-01-27 6:42,786452,173000,173000,0,173000
842735,ORDER,CANCELLED,The RED : ,2022-01-27 6:40,2022-01-27 7:11,25250,187000,187000,0,187000
842729,ORDER,COMPLETED,TensorFlow,2022-01-27 6:36,2022-01-27 6:43,273068,1350000,1350000,0,1350000
842726,ORDER,PENDING,The RED : ,2022-01-27 6:36,2022-01-27 6:36,25250,187000,187000,0,187000
842724,ORDER,COMPLETED,Sales Coac,2022-01-27 6:36,2022-01-27 6:37,782929,182000,132000,50000,132000
842722,ORDER,COMPLETED,한 번에 끝내는 영,2022-01-27 6:35,2022-01-27 6:35,709364,184000,154000,30000,154000
842721,ORDER,CANCELLED,히어로부터 크리쳐까,2022-01-27 6:35,2022-01-27 6:35,786432,230000,180000,50000,180000
842718,ORDER,PENDING,한 번에 끝내는 영,2022-01-27 6:34,2022-01-27 6:34,709364,184000,154000,30000,154000
842715,ORDER,PENDING,한 번에 끝내는 영,2022-01-27 6:34,2022-01-27 6:34,709364,184000,154000,30000,154000
842713,ORDER,PENDING,한 번에 끝내는 영,2022-01-27 6:33,2022-01-27 6:33,709364,184000,154000,30000,154000
842712,ORDER,PENDING,한 번에 끝내는 영,2022-01-27 6:32,2022-01-27 6:32,709364,184000,154000,30000,154000
842711,ORDER,PENDING,한 번에 끝내는 영,2022-01-27 6:32,2022-01-27 6:32,709364,184000,154000,30000,154000
842707,ORDER,COMPLETED,아카데미 : 편집하,2022-01-27 6:28,2022-01-27 6:28,783193,155000,105000,50000,105000
842701,ORDER,CANCELLED,아카데미 : 편집하,2022-01-27 6:26,2022-01-27 6:26,783193,155000,105000,50000,105000
842699,ORDER,COMPLETED,올인원 패키지 : ,2022-01-27 6:25,2022-01-27 6:30,27492,211000,211000,0,211000
